,Mean,Std,Error1,Error2
0,0.6583841041253586,0.024683678836846048,0.6337004252885126,0.6830677829622047
1,0.6605959445897309,0.02417278276675997,0.636423161822971,0.6847687273564909
2,0.6604977351747138,0.02331877768865431,0.6371789574860595,0.6838165128633681
3,0.6607772485026445,0.025623587078747557,0.635153661423897,0.6864008355813921
4,0.6658846454836682,0.026405058225181795,0.6394795872584864,0.69228970370885
5,0.6668371047799893,0.023460977381904773,0.6433761273980845,0.690298082161894
6,0.6652747461507532,0.022366015333611197,0.6429087308171421,0.6876407614843644
7,0.663615206512013,0.02274081031037539,0.6408743962016377,0.6863560168223883
8,0.6652421385796105,0.023532945930227367,0.6417091926493831,0.6887750845098378
9,0.6690066557467103,0.023990513863582603,0.6450161418831276,0.6929971696102929
10,0.670113400672463,0.023943970094375853,0.6461694305780872,0.6940573707668389
11,0.6683492319969047,0.02335900103505511,0.6449902309618496,0.6917082330319597
12,0.6713984219907486,0.024853245781589792,0.6465451762091589,0.6962516677723384
13,0.6767879155625742,0.026504580157689066,0.6502833354048851,0.7032924957202633
14,0.6763554853608842,0.024026366783729457,0.6523291185771547,0.7003818521446137
15,0.6761114710905636,0.02487067227947283,0.6512407988110908,0.7009821433700364
16,0.6790791090434443,0.030239468648879008,0.6488396403945652,0.7093185776923233
17,0.6772802962521582,0.024603735988821554,0.6526765602633366,0.7018840322409798
18,0.6748172839261336,0.01769386280550648,0.6571234211206272,0.69251114673164
19,0.676624553355132,0.020055327599318978,0.6565692257558131,0.696679880954451
20,0.6814133951924026,0.027252845409720974,0.6541605497826817,0.7086662406021236
21,0.6840149323792377,0.028122157433230377,0.6558927749460073,0.7121370898124681
22,0.6836222501634093,0.023546907389309826,0.6600753427740994,0.7071691575527191
23,0.6833944671778424,0.022922975093626966,0.6604714920842154,0.7063174422714693
24,0.6847129320847143,0.02571921949169714,0.6589937125930172,0.7104321515764114
25,0.6858000343302292,0.02559180056214265,0.6602082337680866,0.7113918348923718
26,0.6841758402770501,0.019353428061143884,0.6648224122159062,0.7035292683381941
27,0.6816924363747078,0.01591576163427607,0.6657766747404317,0.6976081980089839
28,0.6836672787458544,0.018448139532659436,0.665219139213195,0.7021154182785139
29,0.6926957877094518,0.028931623300347188,0.6637641644091047,0.721627411009799
30,0.7010741939482656,0.03826861630827823,0.6628055776399874,0.7393428102565439
31,0.7031108112455675,0.03787281538192544,0.6652379958636421,0.740983626627493
32,0.703772081184297,0.03818841891403455,0.6655836622702624,0.7419605000983316
33,0.7068894715978067,0.04117267053937353,0.6657168010584331,0.7480621421371803
34,0.7104762673296525,0.04152006972587759,0.6689561976037749,0.7519963370555302
35,0.7116914982723074,0.04042281523185733,0.6712686830404501,0.7521143135041647
36,0.7103552358416654,0.03974086533775556,0.6706143705039098,0.7500961011794209
37,0.7081509040449814,0.03839511784200294,0.6697557862029785,0.7465460218869843
38,0.7096459846519971,0.03995709266103145,0.6696888919909657,0.7496030773130286
39,0.7126342143431056,0.03960520066166381,0.6730290136814417,0.7522394150047694
40,0.7124988704667269,0.033888853305415204,0.6786100171613116,0.7463877237721421
41,0.7122458744509267,0.03317266829243197,0.6790732061584948,0.7454185427433586
42,0.7169558548718878,0.04051015339695082,0.676445701474937,0.7574660082688387
43,0.7230687844879341,0.04659201333501867,0.6764767711529154,0.7696607978229528
44,0.7242183744057537,0.04525021289528166,0.678968161510472,0.7694685873010353
45,0.7202206674230924,0.04037312324161081,0.6798475441814816,0.7605937906647032
46,0.7175755104731891,0.037289251720675716,0.6802862587525134,0.7548647621938649
47,0.7192319701676888,0.03805250167022756,0.6811794684974612,0.7572844718379164
48,0.7215091930945174,0.04016970657019662,0.6813394865243209,0.761678899664714
49,0.7205247322301009,0.04015866940075742,0.6803660628293435,0.7606834016308583
50,0.7192706188681878,0.04012158892392575,0.6791490299442621,0.7593922077921135
51,0.7213300327611575,0.043470233077128904,0.6778597996840285,0.7648002658382864
52,0.7249107650461319,0.045840479740243946,0.679070285305888,0.7707512447863759
53,0.7252396572287165,0.042868278606495974,0.6823713786222205,0.7681079358352125
54,0.7240690250724429,0.03830285065341987,0.685766174419023,0.7623718757258627
55,0.725377894977183,0.03857699718877481,0.6868008977884081,0.7639548921659578
56,0.7280267331582906,0.04194404593604549,0.6860826872222451,0.7699707790943361
57,0.7289924434290737,0.04352581836990157,0.6854666250591721,0.7725182617989752
58,0.7294892006570585,0.04251717220142267,0.6869720284556358,0.7720063728584812
59,0.7308308431850922,0.04239670392785408,0.6884341392572381,0.7732275471129463
60,0.7331573752433915,0.04522557906963388,0.6879317961737577,0.7783829543130254
61,0.7334887344152793,0.04791894381070003,0.6855697906045792,0.7814076782259793
62,0.7312282161729511,0.04804006807969276,0.6831881480932583,0.7792682842526438
63,0.7293364640420225,0.04567111307167406,0.6836653509703484,0.7750075771136965
64,0.7299553961103988,0.04397548169809937,0.6859799144122994,0.7739308778084982
65,0.7319132957158364,0.04326472562083345,0.6886485700950029,0.7751780213366699
66,0.7321396696953233,0.04189352400632755,0.6902461456889958,0.7740331937016508
67,0.7319573997718448,0.040379414281348745,0.6915779854904961,0.7723368140531935
68,0.7345516125895215,0.040206019727406506,0.694345592862115,0.7747576323169281
69,0.7397647859474503,0.04145378551172857,0.6983110004357218,0.7812185714591788
70,0.7440101669008148,0.04239950318576269,0.7016106637150521,0.7864096700865775
71,0.746106925013984,0.04285890576200377,0.7032480192519802,0.7889658307759878
72,0.7474045588629357,0.043510352835818375,0.7038942060271173,0.790914911698754
