Time,Force,Stroke
0,0.001033147,0
0.01,0.003417333,3.333333E-05
0.02,-0.003099442,6.666667E-05
0.03,-0.01764297,6.666667E-05
0.04,-0.02288818,0.0001333333
0.05,-0.01215935,0.0002666667
0.06,0.00278155,0.0005666667
0.07,0.005642573,0.0009
0.08,0.0002384186,0.001166667
0.09,0.006039937,0.001366667
0.1,0.01621246,0.001566667
0.11,0.005324682,0.001733333
0.12,-0.01883507,0.001933333
0.13,-0.02622604,0.0021
0.14,-0.01358986,0.002266667
0.15,-0.0001589457,0.002433333
0.16,0.002622604,0.0026
0.17,0.002145767,0.002733333
0.18,0.009536743,0.002866667
0.19,0.01462301,0.003066667
0.2,0.001589457,0.003266667
0.21,-0.01358986,0.003433333
0.22,-0.01144409,0.003566667
0.23,-0.006596247,0.003733333
0.24,-0.01049042,0.0039
0.25,-0.008265178,0.004066667
0.26,0.005086263,0.004266667
0.27,0.01502037,0.004433333
0.28,0.01343091,0.0046
0.29,0.00389417,0.004766667
0.3,-0.004609426,0.004933333
0.31,-0.008265178,0.0051
0.32,-0.01358986,0.005266667
0.33,-0.02034505,0.005433334
0.34,-0.01533826,0.0056
0.35,0.0007947286,0.005766667
0.36,0.01168251,0.0059
0.37,0.01438459,0.006066667
0.38,0.0140667,0.006266667
0.39,0.00611941,0.006433333
0.4,-0.009218852,0.0066
0.41,-0.01994769,0.0068
0.42,-0.01796087,0.006966667
0.43,-0.007867813,0.007133333
0.44,-0.002066294,0.007266667
0.45,-0.001271566,0.007433333
0.46,0.00667572,0.007633334
0.47,0.01676877,0.0078
0.48,0.01192093,0.007966666
0.49,-0.002861023,0.008133333
0.5,-0.01184146,0.0083
0.51,-0.01454353,0.008466667
0.52,-0.01358986,0.008633333
0.53,-0.009059906,0.0088
0.54,-0.001748403,0.008966667
0.55,0.007867813,0.009133333
0.56,0.0140667,0.0093
0.57,0.009934108,0.0095
0.58,0.00222524,0.009666666
0.59,-0.00222524,0.0098
0.6,-0.007867813,0.009933334
0.61,-0.01255671,0.01013333
0.62,-0.01080831,0.0103
0.63,-0.005245209,0.01046667
0.64,0.003019969,0.0106
0.65,0.01343091,0.01076667
0.66,0.01541774,0.01093333
0.67,0.003973643,0.0111
0.68,-0.007947286,0.0113
0.69,-0.00834465,0.01146667
0.7,-0.004212061,0.01166667
0.71,-0.009854634,0.01183333
0.72,-0.01835823,0.01196667
0.73,-0.007470449,0.0121
0.74,0.01597404,0.01226667
