Time,Force,Stroke
0,-0.0004768372,0
0.01,-0.001509984,0
0.02,-0.001748403,3.333333E-05
0.03,-0.0009536743,6.666667E-05
0.04,-0.0003178914,0.0001
0.05,-0.0008742015,0.0001666667
0.06,-0.001509984,0.0003666667
0.07,-0.001271566,0.0007333333
0.08,-0.0004768372,0.001066667
0.09,0.0002384186,0.001333333
0.1,-0.0001589457,0.0015
0.11,-0.00111262,0.0017
0.12,-0.001907349,0.001866667
0.13,-0.001907349,0.002066667
0.14,-0.001509984,0.0022
0.15,-0.0008742015,0.002366667
0.16,-0.0003178914,0.002566667
0.17,7.947286E-05,0.002766667
0.18,-0.0004768372,0.002966667
0.19,-0.00166893,0.003166667
0.2,-0.002861023,0.0033
0.21,-0.002702077,0.003466667
0.22,-0.0009536743,0.0036
0.23,0.001192093,0.003766667
0.24,0.002145767,0.003933333
0.25,0.001589457,0.0041
0.26,0.0002384186,0.004233333
0.27,-0.0009536743,0.004433333
0.28,-0.00111262,0.004633334
0.29,-0.0003178914,0.0048
0.3,-0.0003178914,0.004966667
0.31,-0.0009536743,0.005133334
0.32,-0.00111262,0.0053
0.33,-0.0004768372,0.005466667
0.34,-7.947286E-05,0.005633333
0.35,-0.0001589457,0.0058
0.36,-0.0001589457,0.006
0.37,7.947286E-05,0.006133333
0.38,7.947286E-05,0.0063
0.39,-0.0001589457,0.006433333
0.4,-0.0004768372,0.0066
0.41,-0.0001589457,0.006766667
0.42,0.0008742015,0.006933333
0.43,0.001827876,0.007133333
0.44,0.001986821,0.0073
0.45,0.001430511,0.007466667
0.46,0.0008742015,0.007666667
0.47,0.0003973643,0.0078
0.48,7.947286E-05,0.007933334
0.49,0.0002384186,0.0081
0.5,-7.947286E-05,0.0083
0.51,-0.0009536743,0.008466667
0.52,-0.001748403,0.008633333
0.53,-0.001509984,0.0088
0.54,-0.0007152557,0.008933334
0.55,-0.0008742015,0.0091
0.56,-0.00222524,0.0093
0.57,-0.003258387,0.009466667
0.58,-0.003019969,0.009633333
0.59,-0.001907349,0.009766667
0.6,-0.001351039,0.009966667
0.61,-0.00111262,0.01013333
0.62,-0.0004768372,0.01026667
0.63,0.0003973643,0.01043333
0.64,0.0006357829,0.01063333
0.65,0.0003973643,0.01083333
0.66,7.947286E-05,0.01096667
0.67,7.947286E-05,0.0111
0.68,0.0002384186,0.01126667
0.69,0.0002384186,0.01143333
0.7,-0.0001589457,0.0116
0.71,-0.0001589457,0.01176667
0.72,0.0006357829,0.01196667
0.73,0.001033147,0.01213333
0.74,0.0006357829,0.0123
0.75,0.0003973643,0.01246667
0.76,0.0003973643,0.01263333
0.77,-7.947286E-05,0.0128
0.78,-0.0009536743,0.01296667
0.79,-0.001509984,0.01313333
0.8,-0.0009536743,0.0133
0.81,0.0002384186,0.01346667
0.82,0.0006357829,0.0136
0.83,-0.0003178914,0.01376667
0.84,-0.001748403,0.01393333
0.85,-0.00222524,0.0141
0.86,-0.001907349,0.01426667
0.87,-0.002622604,0.01443333
0.88,-0.003496806,0.0146
0.89,-0.003019969,0.01476667
0.9,-0.0009536743,0.01493333
0.91,0.0004768372,0.0151
0.92,0.0003973643,0.0153
0.93,-0.0003178914,0.01543333
0.94,-7.947286E-05,0.0156
0.95,0.0004768372,0.0158
0.96,-0.00055631,0.01596667
0.97,-0.002304713,0.01613333
0.98,-0.002304713,0.0163
0.99,-0.0003178914,0.01646667
1,0.0006357829,0.0166
1.01,7.947286E-05,0.01676667
1.02,-0.0004768372,0.01693333
1.03,-7.947286E-05,0.0171
1.04,0.0003973643,0.01726667
1.05,-7.947286E-05,0.01743333
1.06,-0.0004768372,0.0176
1.07,-0.0003178914,0.01776667
1.08,-0.0003178914,0.01796667
1.09,-0.0008742015,0.0181
1.1,-0.00166893,0.01826667
1.11,-0.00166893,0.01846667
1.12,-0.001351039,0.01863333
1.13,-0.001509984,0.01876667
1.14,-0.00166893,0.01893333
1.15,-0.001271566,0.0191
1.16,-0.00055631,0.01926667
1.17,-0.00055631,0.01943333
1.18,-0.0004768372,0.01963333
1.19,7.947286E-05,0.0198
1.2,0.0003973643,0.01996667
1.21,-0.0008742015,0.0201
1.22,-0.002622604,0.02026667
1.23,-0.003496806,0.02043333
1.24,-0.003258387,0.0206
1.25,-0.002622604,0.02076667
1.26,-0.00222524,0.02093333
1.27,-0.00222524,0.0211
1.28,-0.002066294,0.02126667
1.29,-0.001748403,0.02143333
1.3,-0.001748403,0.0216
1.31,-0.001748403,0.02176667
1.32,-0.001907349,0.02193333
1.33,-0.001748403,0.0221
1.34,-0.0009536743,0.02226667
1.35,-0.0001589457,0.02243333
1.36,-0.0001589457,0.0226
1.37,-0.0007152557,0.02276667
1.38,-0.0004768372,0.02293333
1.39,0.0004768372,0.0231
1.4,0.001271566,0.02326667
1.41,0.0006357829,0.02343333
1.42,-0.00055631,0.0236
1.43,-0.001351039,0.02376667
1.44,-0.001271566,0.02393333
1.45,-0.0007152557,0.0241
1.46,-0.0001589457,0.02426667
1.47,0.0003973643,0.02443333
1.48,0.0008742015,0.0246
1.49,0.0004768372,0.02473333
1.5,-0.0009536743,0.02493333
1.51,-0.002304713,0.0251
1.52,-0.00222524,0.02526667
1.53,-0.001271566,0.02546667
1.54,-0.0007152557,0.02563333
1.55,-0.0008742015,0.0258
1.56,-0.00111262,0.02596667
1.57,-0.0009536743,0.0261
1.58,-0.001351039,0.02623333
1.59,-0.002463659,0.0264
1.6,-0.003496806,0.0266
1.61,-0.003973643,0.02676667
1.62,-0.004053116,0.02693333
1.63,-0.004212061,0.0271
1.64,-0.003973643,0.02726667
1.65,-0.002861023,0.02743333
1.66,-0.001509984,0.0276
1.67,-0.0009536743,0.02776667
1.68,-0.001907349,0.02793333
1.69,-0.002861023,0.02806667
1.7,-0.002861023,0.02823333
1.71,-0.002304713,0.0284
1.72,-0.00222524,0.02856667
1.73,-0.00222524,0.02876667
1.74,-0.00166893,0.02893333
1.75,-0.0003178914,0.0291
1.76,0.0002384186,0.02926667
1.77,-0.00055631,0.02943333
1.78,-0.001748403,0.0296
1.79,-0.002066294,0.02976667
1.8,-0.001351039,0.02993333
1.81,-0.0009536743,0.0301
1.82,-0.00111262,0.03026667
1.83,-0.0009536743,0.03043333
1.84,-0.0003178914,0.0306
1.85,-0.0004768372,0.03076667
1.86,-0.00111262,0.03096667
1.87,-0.001271566,0.03113333
1.88,-0.0004768372,0.0313
1.89,7.947286E-05,0.03146667
1.9,-0.0004768372,0.03166667
1.91,-0.001351039,0.03183333
1.92,-0.001748403,0.03196667
1.93,-0.001509984,0.03213333
1.94,-0.001271566,0.0323
1.95,-0.00111262,0.03246667
1.96,-0.0007152557,0.03263333
1.97,7.947286E-05,0.0328
1.98,0.0006357829,0.03296667
1.99,7.947286E-05,0.03313334
2,-0.0007152557,0.0333
2.01,-0.0001589457,0.0335
2.02,0.001271566,0.03366667
2.03,0.001986821,0.0338
2.04,0.001430511,0.03393333
2.05,0.0008742015,0.0341
2.06,0.001271566,0.03426667
2.07,0.001589457,0.03443334
2.08,0.001271566,0.03463333
2.09,0.001033147,0.0348
2.1,0.001827876,0.03496667
2.11,0.002384186,0.03513333
2.12,0.001430511,0.0353
2.13,0.0002384186,0.03546667
2.14,0.0003973643,0.03563333
2.15,0.00166893,0.03576667
2.16,0.00222524,0.03596667
2.17,0.001271566,0.03613333
2.18,-0.0001589457,0.0363
2.19,-0.0007152557,0.03646667
2.2,-0.0001589457,0.03663334
2.21,0.0003973643,0.03676667
2.22,0.0003973643,0.0369
2.23,0.0003973643,0.0371
2.24,0.0003973643,0.0373
2.25,-0.0003178914,0.03746667
2.26,-0.001351039,0.03766667
2.27,-0.001748403,0.03783333
2.28,-0.0009536743,0.03796667
2.29,-0.0001589457,0.0381
2.3,7.947286E-05,0.03826667
2.31,-7.947286E-05,0.03843333
2.32,-7.947286E-05,0.0386
2.33,0.0003973643,0.03876667
2.34,0.0007947286,0.03893333
2.35,0.0006357829,0.03913333
2.36,0.0002384186,0.03926667
2.37,-0.0001589457,0.03943333
2.38,-0.00055631,0.0396
2.39,-0.001509984,0.0398
2.4,-0.001907349,0.03996667
2.41,-0.0009536743,0.04013333
2.42,0.0003973643,0.04026667
2.43,0.0006357829,0.04043333
2.44,0.0003973643,0.04063333
2.45,0.0003973643,0.0408
2.46,0.0004768372,0.04093333
2.47,0.0007947286,0.0411
2.48,0.0007947286,0.04126667
2.49,-7.947286E-05,0.04143333
2.5,-0.00111262,0.04163333
2.51,-0.00111262,0.0418
2.52,-0.0003178914,0.042
2.53,-7.947286E-05,0.04213334
2.54,-0.0004768372,0.04226667
2.55,-0.0007152557,0.04243333
2.56,-0.00055631,0.0426
2.57,-0.0007152557,0.04276667
2.58,-0.00166893,0.04293333
2.59,-0.002304713,0.04306667
2.6,-0.001748403,0.04326667
2.61,-0.0008742015,0.04346667
2.62,-0.00055631,0.04363333
2.63,-0.0008742015,0.0438
2.64,-0.0008742015,0.044
2.65,-0.0003178914,0.04416667
2.66,-0.0003178914,0.04433334
2.67,-0.001271566,0.0445
2.68,-0.001907349,0.04463333
2.69,-0.00111262,0.04483333
2.7,0.0003973643,0.04496667
2.71,0.0007947286,0.04513333
2.72,0.0004768372,0.0453
2.73,0.0006357829,0.0455
2.74,0.001192093,0.04566667
2.75,0.0007947286,0.0458
2.76,-0.0004768372,0.04596667
2.77,-0.0009536743,0.0461
2.78,-0.0004768372,0.0463
2.79,-0.00055631,0.04646667
2.8,-0.00166893,0.04663333
2.81,-0.002066294,0.0468
