Time,Force,Stroke
0,0.001271566,0
0.01,0.0008742015,0
0.02,0.0008742015,3.333333E-05
0.03,0.001192093,3.333333E-05
0.04,0.0008742015,0.0001
0.05,0.0002384186,0.0001666667
0.06,7.947286E-05,0.0003
0.07,0.0004768372,0.0005333333
0.08,0.0004768372,0.0008666667
0.09,-7.947286E-05,0.0011
0.1,-7.947286E-05,0.001366667
0.11,0.0003973643,0.001566667
0.12,0.0008742015,0.0018
0.13,0.001192093,0.002
0.14,0.001033147,0.0022
0.15,0.0007947286,0.002366667
0.16,-7.947286E-05,0.002533333
0.17,-0.001509984,0.002733333
0.18,-0.002463659,0.0029
0.19,-0.002066294,0.003066667
0.2,-0.0007152557,0.003233333
0.21,0.0003973643,0.0034
0.22,0.0003973643,0.003566667
0.23,-7.947286E-05,0.003733333
0.24,0.0002384186,0.0039
0.25,0.0008742015,0.004033333
0.26,0.0008742015,0.0042
0.27,0.0006357829,0.004333334
0.28,0.0007947286,0.004533333
0.29,0.001033147,0.0047
0.3,0.0007947286,0.004833333
0.31,-7.947286E-05,0.005
0.32,-0.0009536743,0.0052
0.33,-0.0009536743,0.0054
0.34,7.947286E-05,0.005566667
0.35,0.001271566,0.0057
0.36,0.001589457,0.0059
0.37,0.001033147,0.0061
0.38,0.0004768372,0.006233334
0.39,7.947286E-05,0.0064
0.4,-7.947286E-05,0.006566667
0.41,-0.0004768372,0.006733333
0.42,-0.0004768372,0.0069
0.43,-0.0003178914,0.007066667
0.44,-0.0003178914,0.0072
0.45,-0.0008742015,0.007366667
0.46,-0.00111262,0.007566667
0.47,-0.0008742015,0.007733333
0.48,-7.947286E-05,0.007900001
0.49,0.001033147,0.008066666
0.5,0.001271566,0.008266667
0.51,0.0003973643,0.008433334
0.52,-0.0004768372,0.0086
0.53,-0.0001589457,0.008733333
0.54,0.0003973643,0.008866667
0.55,0.0006357829,0.009033334
0.56,0.0007947286,0.009233333
0.57,0.001589457,0.0094
0.58,0.00278155,0.0096
0.59,0.003178914,0.009733333
0.6,0.002384186,0.0099
0.61,0.00166893,0.01006667
0.62,0.001827876,0.01026667
0.63,0.001827876,0.01043333
0.64,0.001271566,0.01056667
0.65,0.001033147,0.01073333
0.66,0.001192093,0.0109
0.67,0.0007947286,0.01106667
0.68,-0.0001589457,0.01123333
0.69,-0.00055631,0.0114
0.7,0.0006357829,0.01156667
0.71,0.001589457,0.01173333
0.72,0.0007947286,0.0119
0.73,-0.0007152557,0.0121
0.74,-0.0007152557,0.01226667
0.75,0.0007947286,0.0124
0.76,0.00166893,0.0126
0.77,0.001271566,0.01273333
0.78,0.0007947286,0.0129
0.79,0.001192093,0.01306667
0.8,0.001192093,0.01323333
0.81,-0.0001589457,0.0134
0.82,-0.001509984,0.01353333
0.83,-0.00111262,0.0137
0.84,-7.947286E-05,0.0139
0.85,-7.947286E-05,0.01406667
0.86,-0.0008742015,0.01426667
0.87,-0.0004768372,0.01443333
0.88,0.001192093,0.0146
0.89,0.002384186,0.01476667
0.9,0.00222524,0.01493333
0.91,0.001986821,0.01506667
0.92,0.00222524,0.01523333
0.93,0.00222524,0.0154
0.94,0.001192093,0.01553333
0.95,0.0002384186,0.0157
0.96,0.0002384186,0.0159
0.97,0.0006357829,0.01606667
0.98,0.0002384186,0.01623333
0.99,-0.0003178914,0.0164
1,7.947286E-05,0.01656667
1.01,0.001192093,0.01673333
1.02,0.002145767,0.0169
1.03,0.002384186,0.01706667
1.04,0.002384186,0.01726667
1.05,0.002145767,0.0174
1.06,0.00166893,0.01756667
1.07,0.001271566,0.01773333
1.08,0.001033147,0.0179
1.09,0.001986821,0.01806667
1.1,0.003576279,0.01823333
1.11,0.004132589,0.01836667
1.12,0.002940496,0.01853333
1.13,0.001827876,0.0187
1.14,0.00166893,0.01886667
1.15,0.001827876,0.01906667
1.16,0.001827876,0.01923333
1.17,0.001986821,0.0194
1.18,0.002622604,0.01956667
1.19,0.00278155,0.01973333
