Time,Force,Stroke
0,0.00166893,0
0.01,-0.0001589457,0
0.02,-0.0003178914,0
0.03,7.947286E-05,3.333333E-05
0.04,-0.0003178914,6.666667E-05
0.05,-0.00111262,0.0001333333
0.06,-0.00111262,0.0002666667
0.07,-0.00055631,0.0005
0.08,-0.0001589457,0.0007666667
0.09,7.947286E-05,0.001033333
0.1,0.0003973643,0.0013
0.11,0.0007947286,0.001533333
0.12,0.0007947286,0.001733333
0.13,7.947286E-05,0.001966667
0.14,-0.0007152557,0.002133333
0.15,-0.00111262,0.0023
0.16,-0.001271566,0.0025
0.17,-0.00166893,0.002666667
0.18,-0.001907349,0.002833333
0.19,-0.00166893,0.003
0.2,-0.001271566,0.0032
0.21,-0.0008742015,0.003366667
0.22,-0.0007152557,0.003533333
0.23,-0.0004768372,0.003733333
0.24,0.0002384186,0.0039
0.25,0.0004768372,0.004066667
0.26,-0.0004768372,0.0042
0.27,-0.00166893,0.004366667
0.28,-0.001748403,0.004533333
0.29,-0.001271566,0.0047
0.3,-0.00111262,0.004866667
0.31,-0.00111262,0.005
0.32,-0.0004768372,0.0052
0.33,0.0006357829,0.0054
0.34,0.001271566,0.005533333
0.35,0.001430511,0.0057
0.36,0.001589457,0.005866667
0.37,0.001827876,0.006066667
0.38,0.001589457,0.006233334
0.39,0.001033147,0.0064
0.4,0.0006357829,0.006566667
0.41,0.0008742015,0.006733333
0.42,0.001430511,0.0069
0.43,0.001827876,0.007066667
0.44,0.001986821,0.007233333
0.45,0.001827876,0.0074
0.46,0.001589457,0.007566667
0.47,0.0007947286,0.007733333
0.48,-0.0001589457,0.007900001
0.49,-0.00055631,0.0081
0.5,-0.0003178914,0.008266667
0.51,7.947286E-05,0.0084
0.52,0.0006357829,0.008566666
0.53,0.001033147,0.008733333
0.54,0.001192093,0.0089
0.55,0.0008742015,0.009066666
0.56,0.0002384186,0.009233333
0.57,-0.0004768372,0.0094
0.58,-0.0007152557,0.009566667
0.59,-0.0004768372,0.009733333
0.6,7.947286E-05,0.009933334
0.61,0.0007947286,0.0101
0.62,0.001430511,0.01026667
0.63,0.002145767,0.0104
0.64,0.002384186,0.01056667
0.65,0.002145767,0.01073333
0.66,0.001271566,0.0109
0.67,0.0002384186,0.01106667
0.68,-0.0007152557,0.01123333
0.69,-0.00111262,0.0114
0.7,-0.0009536743,0.01156667
0.71,-0.0009536743,0.0117
0.72,-0.001271566,0.01186667
0.73,-0.001271566,0.01206667
0.74,-0.0007152557,0.01226667
0.75,-0.00055631,0.01243333
0.76,-0.001351039,0.01256667
0.77,-0.002463659,0.01273333
0.78,-0.002463659,0.0129
0.79,-0.0008742015,0.01306667
0.8,0.001192093,0.0132
0.81,0.001589457,0.0134
0.82,0.0002384186,0.01356667
