Time,Force,Stroke
0,-0.001907349,0
0.01,-0.0009536743,0
0.02,-0.0004768372,3.333333E-05
0.03,-0.00055631,6.666667E-05
0.04,-0.0007152557,0.0001
0.05,-0.00055631,0.0002
0.06,-0.0004768372,0.0004666667
0.07,-0.0004768372,0.0007666667
0.08,0.0003973643,0.001066667
0.09,0.00166893,0.0013
0.1,0.002622604,0.0015
0.11,0.001827876,0.001733333
0.12,7.947286E-05,0.0019
0.13,-0.0008742015,0.002133333
0.14,-0.0007152557,0.002266667
0.15,-0.00055631,0.002466667
0.16,-0.001271566,0.002633333
0.17,-0.001351039,0.0028
0.18,-0.0009536743,0.002966667
0.19,-0.0004768372,0.003133333
0.2,-0.0001589457,0.003266667
0.21,0.0002384186,0.003433333
0.22,0.001033147,0.0036
0.23,0.001430511,0.003766667
0.24,0.001033147,0.003933333
0.25,-7.947286E-05,0.0041
0.26,-0.00055631,0.004266667
0.27,-0.0003178914,0.0044
0.28,0.0003973643,0.0046
0.29,0.001271566,0.0048
0.3,0.001986821,0.004966667
0.31,0.002145767,0.005133334
0.32,0.00166893,0.005266667
0.33,0.0007947286,0.005466667
0.34,-7.947286E-05,0.0056
0.35,-0.0004768372,0.005766667
0.36,7.947286E-05,0.0059
0.37,0.001271566,0.0061
0.38,0.002145767,0.006266667
0.39,0.001986821,0.006433333
0.4,0.001430511,0.0066
0.41,0.001271566,0.0068
0.42,0.00166893,0.007
0.43,0.002145767,0.007166667
0.44,0.001430511,0.0073
0.45,-0.0007152557,0.007466667
0.46,-0.002622604,0.0076
0.47,-0.002622604,0.007766667
0.48,-0.0008742015,0.007933334
0.49,0.0007947286,0.0081
0.5,0.001589457,0.008266667
0.51,0.001589457,0.008466667
0.52,0.001033147,0.008633333
0.53,7.947286E-05,0.0088
0.54,-0.0004768372,0.008966667
0.55,-7.947286E-05,0.0091
0.56,0.0004768372,0.009266667
0.57,0.0004768372,0.009466667
0.58,0.0003973643,0.009633333
0.59,0.0006357829,0.0098
0.6,0.001033147,0.009966667
0.61,0.0008742015,0.01013333
0.62,0.0002384186,0.0103
0.63,-0.0004768372,0.0105
0.64,-0.0008742015,0.01063333
0.65,-0.001509984,0.0108
0.66,-0.00222524,0.01093333
0.67,-0.002066294,0.0111
0.68,-0.0001589457,0.0113
0.69,0.001986821,0.01146667
0.7,0.002384186,0.0116
0.71,0.0007947286,0.0118
0.72,-0.00055631,0.01193333
0.73,-0.00055631,0.0121
0.74,-0.0001589457,0.01226667
0.75,-0.0007152557,0.0124
0.76,-0.001351039,0.0126
0.77,-0.0008742015,0.0128
0.78,0.0006357829,0.01296667
0.79,0.001271566,0.01313333
0.8,0.001430511,0.0133
0.81,0.001827876,0.01346667
0.82,0.00222524,0.01363333
0.83,0.00166893,0.0138
0.84,0.0007947286,0.01396667
0.85,0.0003973643,0.01413333
0.86,0.0004768372,0.0143
0.87,0.0007947286,0.0145
0.88,0.0008742015,0.01463333
0.89,0.001430511,0.01476667
0.9,0.00166893,0.01493333
0.91,0.001192093,0.01506667
0.92,-0.0004768372,0.01523333
0.93,-0.001907349,0.01546667
0.94,-0.002304713,0.01563333
0.95,-0.001748403,0.0158
0.96,-0.001509984,0.01596667
0.97,-0.001748403,0.01613333
0.98,-0.00166893,0.01633333
0.99,-0.0007152557,0.01646667
1,7.947286E-05,0.01656667
1.01,-0.0001589457,0.01676667
1.02,-0.001351039,0.01693333
1.03,-0.002304713,0.0171
1.04,-0.00222524,0.01726667
1.05,-0.00166893,0.01746667
1.06,-0.00111262,0.01763333
1.07,-0.0008742015,0.01776667
1.08,-0.0003178914,0.01793333
1.09,7.947286E-05,0.0181
1.1,-0.0001589457,0.0183
1.11,-0.0009536743,0.01846667
1.12,-0.0009536743,0.01863333
1.13,7.947286E-05,0.0188
1.14,0.0007947286,0.01896667
1.15,0.0002384186,0.0191
1.16,-0.0001589457,0.01923333
1.17,0.0002384186,0.01943333
1.18,0.0002384186,0.0196
1.19,-0.0007152557,0.0198
1.2,-0.001351039,0.01996667
1.21,-0.001271566,0.02013333
1.22,-0.001271566,0.02026667
1.23,-0.002304713,0.02043333
1.24,-0.003258387,0.0206
1.25,-0.001907349,0.02076667
1.26,7.947286E-05,0.02093333
1.27,0.0003973643,0.0211
1.28,-0.0009536743,0.02126667
1.29,-0.002463659,0.02143333
1.3,-0.003099442,0.0216
1.31,-0.003258387,0.0218
1.32,-0.003258387,0.02196667
1.33,-0.003019969,0.02213333
1.34,-0.001907349,0.02226667
1.35,-0.0007152557,0.02243333
1.36,-0.00055631,0.02263333
1.37,-0.001509984,0.0228
1.38,-0.002066294,0.02293333
1.39,-0.001271566,0.0231
1.4,-0.0001589457,0.02326667
1.41,0.0002384186,0.02343333
1.42,0.0002384186,0.0236
1.43,7.947286E-05,0.02376667
1.44,-0.0001589457,0.02393333
1.45,-7.947286E-05,0.0241
1.46,0.001033147,0.02426667
1.47,0.001986821,0.02443333
1.48,0.00222524,0.0246
1.49,0.001589457,0.02476667
1.5,0.0004768372,0.02493333
1.51,-0.0001589457,0.0251
1.52,-0.0008742015,0.02526667
1.53,-0.001271566,0.02543333
1.54,-0.001509984,0.0256
1.55,-0.001351039,0.02576667
1.56,-0.001351039,0.02593333
1.57,-0.00166893,0.02613333
1.58,-0.00166893,0.02626667
1.59,-0.0009536743,0.02643333
1.6,-0.0003178914,0.0266
1.61,-0.0001589457,0.02676667
1.62,-0.0003178914,0.02693333
1.63,-0.0004768372,0.0271
1.64,-0.0001589457,0.02723333
1.65,-7.947286E-05,0.02743333
1.66,-0.0003178914,0.0276
1.67,-0.0004768372,0.02776667
1.68,-0.0003178914,0.02793333
1.69,-0.0007152557,0.0281
1.7,-0.00111262,0.02826667
1.71,-0.00055631,0.02843333
1.72,0.0003973643,0.0286
1.73,0.0007947286,0.02876667
1.74,0.0002384186,0.02893333
1.75,-0.0003178914,0.0291
