Time,Force,Stroke
0,0.001271566,0
0.01,0.001430511,0
0.02,0.001589457,3.333333E-05
0.03,0.001430511,6.666667E-05
0.04,0.0006357829,0.0001333333
0.05,-0.0009536743,0.0002666667
0.06,-0.001907349,0.0006
0.07,-0.00166893,0.0009
0.08,-0.0008742015,0.001133333
0.09,-0.00111262,0.001366667
0.1,-0.001748403,0.001566667
0.11,-0.002066294,0.001766667
0.12,-0.001907349,0.001933333
0.13,-0.001907349,0.0021
0.14,-0.002066294,0.002266667
0.15,-0.00222524,0.002433333
0.16,-0.00222524,0.0026
0.17,-0.001351039,0.0028
0.18,-7.947286E-05,0.003
0.19,0.0004768372,0.003133333
0.2,-0.0003178914,0.003233333
0.21,-0.00166893,0.003433333
0.22,-0.002463659,0.003633333
0.23,-0.002304713,0.0038
0.24,-0.002066294,0.003966667
0.25,-0.001271566,0.0041
0.26,7.947286E-05,0.004266667
0.27,0.0006357829,0.004433333
0.28,7.947286E-05,0.0046
0.29,-0.00055631,0.004766667
0.3,-0.0004768372,0.004933333
0.31,0.0002384186,0.005133334
0.32,0.001033147,0.0053
0.33,0.001033147,0.005466667
0.34,7.947286E-05,0.005633333
0.35,-0.0008742015,0.005766667
0.36,-0.0009536743,0.005933333
0.37,-7.947286E-05,0.0061
0.38,0.0006357829,0.006266667
0.39,0.0003973643,0.006466667
0.4,-0.0008742015,0.006666667
0.41,-0.00166893,0.0068
0.42,-0.001351039,0.006966667
0.43,-0.00055631,0.007133333
0.44,-0.0001589457,0.007266667
0.45,-7.947286E-05,0.007433333
0.46,-0.0001589457,0.007633334
0.47,-0.0001589457,0.007766667
0.48,-0.0004768372,0.007900001
0.49,-0.0008742015,0.008133333
0.5,-0.0008742015,0.0083
0.51,-0.0003178914,0.008466667
0.52,-0.0001589457,0.008633333
0.53,-0.0007152557,0.008766667
0.54,-0.001271566,0.008933334
0.55,-0.001509984,0.0091
0.56,-0.001351039,0.009266667
0.57,-0.00111262,0.009433334
0.58,-0.001351039,0.0096
0.59,-0.001748403,0.009766667
0.6,-0.001509984,0.009933334
0.61,-0.00111262,0.0101
0.62,-0.001351039,0.01026667
0.63,-0.002304713,0.01043333
0.64,-0.003019969,0.0106
0.65,-0.003019969,0.01076667
0.66,-0.002066294,0.01093333
0.67,-0.0008742015,0.0111
0.68,-0.0001589457,0.0113
0.69,-7.947286E-05,0.01146667
0.7,-7.947286E-05,0.01163333
0.71,7.947286E-05,0.01176667
0.72,0.0003973643,0.01193333
0.73,0.0003973643,0.0121
0.74,0.0003973643,0.01226667
0.75,0.0002384186,0.01246667
0.76,-0.0004768372,0.01263333
0.77,-0.0009536743,0.01276667
0.78,-0.00111262,0.01293333
0.79,-0.00111262,0.0131
0.8,-0.00111262,0.01326667
0.81,-0.0007152557,0.01343333
0.82,-7.947286E-05,0.0136
0.83,-0.0001589457,0.0138
0.84,-0.00111262,0.01396667
0.85,-0.001748403,0.01413333
0.86,-0.001748403,0.0143
0.87,-0.001748403,0.01443333
0.88,-0.001907349,0.0146
0.89,-0.001509984,0.01476667
0.9,-0.001509984,0.01493333
0.91,-0.002702077,0.0151
0.92,-0.003417333,0.0153
0.93,-0.002463659,0.01543333
0.94,-0.0009536743,0.0156
0.95,-0.0009536743,0.01576667
0.96,-0.002066294,0.01593333
0.97,-0.002622604,0.0161
0.98,-0.002304713,0.01626667
0.99,-0.001907349,0.01643333
1,-0.00166893,0.0166
1.01,-0.00111262,0.01676667
1.02,-0.0003178914,0.01696667
1.03,-0.0001589457,0.01713333
1.04,-0.00166893,0.0173
1.05,-0.003417333,0.01743333
1.06,-0.003496806,0.0176
1.07,-0.002861023,0.01773333
1.08,-0.003099442,0.0179
1.09,-0.004371007,0.0181
1.1,-0.004768372,0.01826667
1.11,-0.004053116,0.01843333
1.12,-0.003655751,0.0186
1.13,-0.003973643,0.01876667
1.14,-0.003417333,0.0189
1.15,-0.002304713,0.01906667
1.16,-0.001907349,0.01926667
1.17,-0.002463659,0.0194
1.18,-0.002861023,0.0196
1.19,-0.002304713,0.01976667
1.2,-0.002066294,0.01996667
1.21,-0.002304713,0.02013333
1.22,-0.002304713,0.02026667
1.23,-0.001907349,0.02043333
1.24,-0.001907349,0.02056667
1.25,-0.002702077,0.02073333
1.26,-0.003496806,0.0209
1.27,-0.003258387,0.02106667
1.28,-0.002463659,0.02123333
1.29,-0.001907349,0.02143333
1.3,-0.00166893,0.0216
1.31,-0.001509984,0.02176667
1.32,-0.0008742015,0.02193333
1.33,-0.0003178914,0.0221
1.34,-0.0004768372,0.02226667
1.35,-0.00111262,0.0224
1.36,-0.001509984,0.02256667
1.37,-0.001748403,0.02273333
1.38,-0.002066294,0.02293333
1.39,-0.00222524,0.0231
1.4,-0.002066294,0.02326667
1.41,-0.001907349,0.02343333
1.42,-0.001748403,0.0236
1.43,-0.00166893,0.02376667
1.44,-0.001271566,0.02393333
1.45,-0.0009536743,0.0241
1.46,-0.001351039,0.02426667
1.47,-0.002066294,0.02443333
1.48,-0.002463659,0.0246
1.49,-0.002861023,0.02476667
1.5,-0.003496806,0.02493333
1.51,-0.004212061,0.02506667
1.52,-0.004212061,0.02526667
1.53,-0.003496806,0.02543333
1.54,-0.002702077,0.0256
1.55,-0.002622604,0.02576667
1.56,-0.003099442,0.02593333
1.57,-0.003417333,0.02606667
1.58,-0.003099442,0.02623333
1.59,-0.002702077,0.02643333
1.6,-0.002622604,0.0266
1.61,-0.002304713,0.02676667
1.62,-0.00166893,0.02693333
1.63,-0.001271566,0.0271
1.64,-0.001748403,0.02726667
1.65,-0.003019969,0.02743333
1.66,-0.003258387,0.02763333
1.67,-0.002304713,0.0278
1.68,-0.001509984,0.02796667
1.69,-0.001509984,0.02813333
1.7,-0.00166893,0.0283
1.71,-0.00111262,0.02846667
1.72,-0.00111262,0.0286
1.73,-0.001907349,0.0288
1.74,-0.002463659,0.02893333
1.75,-0.00222524,0.0291
1.76,-0.00166893,0.0293
1.77,-0.00166893,0.02946667
1.78,-0.001509984,0.02963333
1.79,-0.00055631,0.0298
1.8,7.947286E-05,0.02996667
1.81,-0.0004768372,0.03013333
1.82,-0.001271566,0.0303
1.83,-0.001748403,0.03046667
1.84,-0.001907349,0.03063333
1.85,-0.001907349,0.0308
1.86,-0.002066294,0.031
1.87,-0.002463659,0.03113333
1.88,-0.002622604,0.0313
1.89,-0.002304713,0.03143333
1.9,-0.00222524,0.0316
1.91,-0.001748403,0.03176667
1.92,-0.00111262,0.03193333
1.93,-0.0004768372,0.03213333
1.94,-0.0009536743,0.03226667
1.95,-0.002066294,0.03246667
1.96,-0.002622604,0.03266667
1.97,-0.002304713,0.0328
1.98,-0.002304713,0.03293333
1.99,-0.002463659,0.0331
2,-0.002463659,0.03326667
2.01,-0.002304713,0.03346667
2.02,-0.002622604,0.03363333
2.03,-0.003099442,0.0338
2.04,-0.003019969,0.03396667
2.05,-0.002066294,0.03413333
2.06,-0.001271566,0.0343
2.07,-0.001351039,0.03446667
2.08,-0.00222524,0.03463333
2.09,-0.002861023,0.03476667
2.1,-0.002861023,0.03493333
2.11,-0.002702077,0.03513333
2.12,-0.002702077,0.0353
2.13,-0.002622604,0.03543333
2.14,-0.00222524,0.0356
2.15,-0.00222524,0.03576667
2.16,-0.00222524,0.03593333
2.17,-0.001907349,0.0361
2.18,-0.00166893,0.03626667
2.19,-0.002066294,0.03643334
2.2,-0.002622604,0.0366
2.21,-0.002861023,0.03676667
2.22,-0.002622604,0.03696667
2.23,-0.002066294,0.03713333
2.24,-0.001509984,0.03726667
2.25,-0.0008742015,0.03746667
2.26,-0.0004768372,0.0376
2.27,-0.00055631,0.0378
2.28,-0.001271566,0.03793333
2.29,-0.00166893,0.0381
2.3,-0.001509984,0.03826667
2.31,-0.0009536743,0.03843333
2.32,-0.0009536743,0.0386
2.33,-0.00166893,0.03876667
2.34,-0.002702077,0.03896667
2.35,-0.003019969,0.03913333
2.36,-0.002463659,0.03926667
2.37,-0.001907349,0.0394
2.38,-0.001509984,0.03956667
2.39,-0.00111262,0.03976667
2.4,-0.00055631,0.04
2.41,-0.0001589457,0.04013333
2.42,-7.947286E-05,0.0403
2.43,-7.947286E-05,0.04046667
2.44,7.947286E-05,0.04063333
2.45,-7.947286E-05,0.0408
2.46,-0.00055631,0.04096667
2.47,-0.001271566,0.04113333
2.48,-0.00166893,0.0413
2.49,-0.001509984,0.04146667
2.5,-0.001748403,0.0416
2.51,-0.002304713,0.0418
2.52,-0.002702077,0.042
2.53,-0.002861023,0.04213334
2.54,-0.003019969,0.04233333
2.55,-0.002463659,0.04246667
2.56,-0.00111262,0.04263333
2.57,-0.0001589457,0.0428
2.58,-0.0009536743,0.04293333
2.59,-0.002463659,0.0431
2.6,-0.002861023,0.0433
2.61,-0.002066294,0.04346667
2.62,-0.001351039,0.04363333
2.63,-0.001271566,0.04383333
2.64,-0.00111262,0.044
2.65,-0.0007152557,0.0442
2.66,-0.0004768372,0.04433334
2.67,-0.0004768372,0.04446667
2.68,-7.947286E-05,0.0446
2.69,0.001192093,0.0448
2.7,0.002384186,0.04496667
2.71,0.002543132,0.04513333
2.72,0.001271566,0.04526667
2.73,-0.0003178914,0.04543334
2.74,-0.001509984,0.0456
2.75,-0.001748403,0.0458
2.76,-0.001351039,0.04596667
2.77,-0.0003178914,0.04616667
2.78,0.0006357829,0.04636667
2.79,0.0004768372,0.0465
2.8,-0.0004768372,0.04666667
2.81,-0.0008742015,0.0468
2.82,-0.00055631,0.04696667
2.83,-0.0009536743,0.04713333
2.84,-0.002304713,0.0473
2.85,-0.002861023,0.04743334
2.86,-0.00222524,0.04763333
2.87,-0.0009536743,0.04783333
2.88,-0.0001589457,0.048
2.89,-0.0001589457,0.04816667
2.9,-0.00055631,0.0483
2.91,-0.0008742015,0.04846667
2.92,-0.001271566,0.04866667
2.93,-0.00166893,0.0488
2.94,-0.00222524,0.04896667
2.95,-0.002463659,0.04916667
2.96,-0.002622604,0.0493
2.97,-0.003019969,0.04946667
2.98,-0.003417333,0.04963334
2.99,-0.003417333,0.04983333
3,-0.003019969,0.05
3.01,-0.002304713,0.05013333
3.02,-0.001748403,0.05026667
3.03,-0.001509984,0.05046667
3.04,-0.0009536743,0.05063333
3.05,-0.0001589457,0.0508
3.06,0.0004768372,0.05096667
3.07,0.0004768372,0.05113333
3.08,7.947286E-05,0.0513
3.09,0.0003973643,0.05146667
3.1,0.0007947286,0.05163334
3.11,7.947286E-05,0.05176667
3.12,-0.00111262,0.05193333
3.13,-0.00166893,0.05213333
3.14,-0.001509984,0.0523
3.15,-0.001509984,0.05246667
3.16,-0.00166893,0.05266667
3.17,-0.0009536743,0.05283333
3.18,-0.0004768372,0.05296667
3.19,-0.0009536743,0.05313333
3.2,-0.00222524,0.0533
3.21,-0.002861023,0.0535
3.22,-0.003019969,0.05363333
3.23,-0.002463659,0.0538
3.24,-0.001907349,0.05393333
3.25,-0.001748403,0.05413333
3.26,-0.002066294,0.05426667
3.27,-0.002463659,0.05446667
3.28,-0.003099442,0.05463333
3.29,-0.003417333,0.0548
3.3,-0.003417333,0.05496667
3.31,-0.003496806,0.05513334
