Time,Force,Stroke
0,-0.001907349,0
0.01,-0.002702077,0
0.02,-0.003019969,3.333333E-05
0.03,-0.00222524,6.666667E-05
0.04,-0.002066294,0.0001
0.05,-0.003655751,0.0002
0.06,-0.004768372,0.0004666667
0.07,-0.003655751,0.0008
0.08,-0.001907349,0.001066667
0.09,-0.001509984,0.001266667
0.1,-0.001907349,0.001466667
0.11,-0.002066294,0.001666667
0.12,-0.001509984,0.001866667
0.13,-0.001271566,0.002066667
0.14,-0.00166893,0.002233333
0.15,-0.002066294,0.0024
0.16,-0.001907349,0.0026
0.17,-0.00111262,0.002766667
0.18,-0.0004768372,0.002933333
0.19,-0.00055631,0.0031
0.2,-0.00111262,0.003266667
0.21,-0.001271566,0.0034
0.22,-0.00111262,0.0036
0.23,-0.0007152557,0.003766667
0.24,-0.00055631,0.003933333
0.25,-0.0009536743,0.0041
0.26,-0.00166893,0.004266667
0.27,-0.001748403,0.004433333
0.28,-0.001351039,0.0046
0.29,-0.0008742015,0.004766667
0.3,-0.0004768372,0.004933333
0.31,7.947286E-05,0.0051
0.32,0.0004768372,0.005266667
0.33,0.0006357829,0.005433334
0.34,0.0006357829,0.0056
0.35,0.0004768372,0.005766667
0.36,7.947286E-05,0.0059
0.37,-0.00055631,0.0061
0.38,-0.0007152557,0.006266667
0.39,-0.0001589457,0.006433333
0.4,-0.0001589457,0.0066
0.41,-0.00111262,0.006766667
0.42,-0.002066294,0.006933333
0.43,-0.002622604,0.007066667
0.44,-0.003417333,0.007233333
0.45,-0.004212061,0.0074
0.46,-0.004053116,0.0076
0.47,-0.003019969,0.007766667
0.48,-0.002304713,0.007933334
0.49,-0.001907349,0.0081
0.5,-0.001351039,0.008266667
0.51,-0.0007152557,0.008433334
0.52,-0.00055631,0.0086
0.53,-0.00055631,0.008766667
0.54,-0.00055631,0.008933334
0.55,-0.0004768372,0.0091
0.56,-0.0008742015,0.009233333
0.57,-0.00222524,0.0094
0.58,-0.003417333,0.009566667
0.59,-0.003099442,0.009766667
0.6,-0.001748403,0.009933334
0.61,-0.0009536743,0.0101
0.62,-0.001271566,0.01026667
0.63,-0.002066294,0.0104
0.64,-0.003019969,0.01056667
0.65,-0.003496806,0.01073333
0.66,-0.003099442,0.01093333
0.67,-0.00166893,0.0111
0.68,-7.947286E-05,0.01123333
0.69,0.0003973643,0.0114
0.7,-0.0001589457,0.0116
0.71,-0.0003178914,0.01173333
0.72,0.0006357829,0.0119
0.73,0.001033147,0.01206667
0.74,7.947286E-05,0.01226667
0.75,-0.0007152557,0.0124
0.76,-0.0009536743,0.0126
0.77,-0.001271566,0.01276667
0.78,-0.00111262,0.01293333
0.79,-0.0004768372,0.0131
0.8,-0.0003178914,0.01326667
0.81,-0.001351039,0.01343333
0.82,-0.002622604,0.0136
0.83,-0.002304713,0.01376667
0.84,-0.0008742015,0.0139
0.85,0.0003973643,0.01406667
0.86,0.0004768372,0.01426667
0.87,-0.0004768372,0.01443333
0.88,-0.001351039,0.0146
0.89,-0.001509984,0.01473333
0.9,-0.001271566,0.0149
0.91,-0.001748403,0.0151
0.92,-0.00222524,0.01526667
0.93,-0.00166893,0.01546667
0.94,-0.001351039,0.01563333
0.95,-0.002463659,0.01576667
0.96,-0.004053116,0.01593333
0.97,-0.004053116,0.01613333
0.98,-0.002702077,0.0163
0.99,-0.002066294,0.01646667
1,-0.002622604,0.0166
1.01,-0.003019969,0.01676667
1.02,-0.002622604,0.01693333
1.03,-0.00166893,0.0171
1.04,-0.0008742015,0.01726667
1.05,-7.947286E-05,0.01746667
1.06,0.0002384186,0.01763333
1.07,-7.947286E-05,0.0178
1.08,-0.0008742015,0.01793333
1.09,-0.001748403,0.01813333
1.1,-0.002622604,0.0183
1.11,-0.002861023,0.01846667
1.12,-0.002463659,0.01863333
1.13,-0.001748403,0.0188
1.14,-0.001509984,0.01896667
1.15,-0.00222524,0.01913333
1.16,-0.003258387,0.0193
1.17,-0.003496806,0.01943333
1.18,-0.002702077,0.01963333
1.19,-0.001271566,0.0198
1.2,-0.00055631,0.01996667
1.21,-0.0008742015,0.02013333
1.22,-0.001351039,0.02033333
1.23,-0.001907349,0.0205
1.24,-0.002304713,0.02066667
1.25,-0.001748403,0.02076667
1.26,-0.0008742015,0.02093333
1.27,-0.0003178914,0.0211
1.28,-0.0003178914,0.02126667
1.29,-0.0004768372,0.02143333
1.3,-0.00055631,0.0216
1.31,-0.0009536743,0.02176667
1.32,-0.00111262,0.02193333
1.33,-0.0008742015,0.0221
1.34,-0.0003178914,0.02226667
1.35,-0.0001589457,0.02243333
1.36,-7.947286E-05,0.0226
1.37,7.947286E-05,0.0228
1.38,0.0002384186,0.02296667
1.39,7.947286E-05,0.0231
1.4,-0.0001589457,0.02326667
1.41,-0.0008742015,0.02343333
1.42,-0.00166893,0.0236
1.43,-0.001509984,0.02376667
1.44,-0.00055631,0.02393333
1.45,-7.947286E-05,0.0241
1.46,-0.0008742015,0.0243
1.47,-0.00166893,0.02443333
1.48,-0.001351039,0.0246
1.49,-0.0003178914,0.02473333
1.5,7.947286E-05,0.02493333
1.51,-0.00055631,0.0251
1.52,-0.001509984,0.0253
1.53,-0.001351039,0.02546667
1.54,-0.0008742015,0.0256
1.55,-0.00055631,0.02576667
1.56,-0.0007152557,0.02593333
1.57,-0.0003178914,0.0261
1.58,0.0007947286,0.02623333
1.59,0.001589457,0.02643333
1.6,0.001430511,0.0266
1.61,0.0007947286,0.0268
1.62,0.0007947286,0.02696667
1.63,0.001033147,0.02713333
1.64,0.001033147,0.0273
1.65,0.0004768372,0.02746667
1.66,7.947286E-05,0.0276
1.67,0.0002384186,0.02776667
1.68,0.0003973643,0.02793333
1.69,0.0002384186,0.02813333
1.7,0.0004768372,0.02826667
1.71,0.0008742015,0.02843333
1.72,0.0003973643,0.0286
1.73,-0.0009536743,0.02876667
1.74,-0.001748403,0.02893333
1.75,-0.001748403,0.0291
1.76,-0.00166893,0.0293
1.77,-0.001907349,0.02946667
1.78,-0.002304713,0.02963333
1.79,-0.001748403,0.0298
1.8,-0.001351039,0.02996667
1.81,-0.001748403,0.03016667
1.82,-0.002066294,0.0303
1.83,-0.001509984,0.03046667
1.84,-0.0009536743,0.03063333
1.85,-0.0009536743,0.0308
1.86,-0.001271566,0.03093333
1.87,-0.0007152557,0.0311
1.88,0.0007947286,0.0313
1.89,0.00166893,0.0315
1.9,0.001271566,0.03166667
1.91,0.0002384186,0.0318
1.92,7.947286E-05,0.03193333
1.93,0.0003973643,0.03213333
1.94,-0.0003178914,0.0323
1.95,-0.001271566,0.03246667
1.96,-0.0008742015,0.03266667
1.97,7.947286E-05,0.03283333
1.98,0.0003973643,0.03296667
1.99,-0.0001589457,0.03313334
2,7.947286E-05,0.03333334
2.01,0.001033147,0.03353333
2.02,0.001271566,0.03366667
2.03,0.0007947286,0.03383333
2.04,0.0003973643,0.03396667
2.05,0.0007947286,0.03413333
2.06,0.001033147,0.0343
2.07,0.0004768372,0.03446667
2.08,-0.0003178914,0.03463333
2.09,-0.0003178914,0.0348
2.1,0.0002384186,0.03493333
2.11,0.0002384186,0.0351
2.12,-0.0004768372,0.0353
2.13,-0.0007152557,0.03546667
2.14,-0.0001589457,0.03563333
2.15,7.947286E-05,0.0358
2.16,-0.0004768372,0.03596667
2.17,-0.00111262,0.03613333
2.18,-0.001271566,0.0363
2.19,-0.0009536743,0.03646667
2.2,-0.0009536743,0.03663334
2.21,-0.00166893,0.0368
2.22,-0.00222524,0.03696667
2.23,-0.00166893,0.03713333
2.24,-0.0008742015,0.0373
2.25,-0.0004768372,0.03746667
2.26,0.0002384186,0.03763333
2.27,0.0008742015,0.0378
2.28,0.001192093,0.03796667
2.29,0.0008742015,0.03816667
2.3,7.947286E-05,0.0383
2.31,-0.00111262,0.03846667
2.32,-0.00166893,0.0386
2.33,-0.001509984,0.03876667
2.34,-0.001351039,0.03896667
2.35,-0.001748403,0.03913333
2.36,-0.002463659,0.0393
2.37,-0.003019969,0.03946667
2.38,-0.002463659,0.03963333
2.39,-0.0008742015,0.0398
2.4,0.0006357829,0.03996667
2.41,0.001033147,0.04013333
2.42,0.0008742015,0.0403
2.43,7.947286E-05,0.04046667
2.44,-0.001351039,0.04063333
2.45,-0.002861023,0.0408
2.46,-0.003258387,0.04096667
2.47,-0.002463659,0.04113333
2.48,-0.001271566,0.0413
2.49,-0.0003178914,0.04146667
2.5,-7.947286E-05,0.04163333
2.51,-0.0004768372,0.0418
2.52,-0.00055631,0.04196667
2.53,-7.947286E-05,0.04213334
2.54,0.0004768372,0.0423
2.55,0.0004768372,0.04246667
2.56,-0.0001589457,0.04263333
2.57,-0.0009536743,0.0428
2.58,-0.00166893,0.04296667
2.59,-0.00222524,0.04316667
2.6,-0.001907349,0.04333333
2.61,-0.00166893,0.0435
2.62,-0.002066294,0.04366667
2.63,-0.002861023,0.04383333
2.64,-0.002702077,0.044
2.65,-0.001907349,0.04413334
2.66,-0.002066294,0.0443
2.67,-0.002304713,0.04446667
2.68,-0.00166893,0.04463333
2.69,-0.0004768372,0.0448
2.7,-0.0001589457,0.04496667
2.71,-0.001271566,0.04516667
2.72,-0.002066294,0.04533333
