Time,Force,Stroke
0,-0.0001589457,0
0.01,-7.947286E-05,0
0.02,0.0004768372,3.333333E-05
0.03,0.0007947286,3.333333E-05
0.04,-7.947286E-05,0.0001
0.05,-0.001351039,0.0001666667
0.06,-0.002066294,0.0004333333
0.07,-0.001509984,0.0007666667
0.08,-0.0004768372,0.001066667
0.09,0.0006357829,0.001333333
0.1,0.001589457,0.001533333
0.11,0.001986821,0.001733333
0.12,0.00166893,0.0019
0.13,0.001192093,0.002066667
0.14,0.0007947286,0.002266667
0.15,0.0003973643,0.002466667
0.16,7.947286E-05,0.002633333
0.17,7.947286E-05,0.002833333
0.18,0.0002384186,0.003
0.19,0.0003973643,0.003133333
0.2,0.0006357829,0.003266667
0.21,0.001033147,0.003433333
0.22,0.001271566,0.003633333
0.23,0.00166893,0.0038
0.24,0.001986821,0.003966667
0.25,0.00166893,0.004133333
0.26,0.001192093,0.0043
0.27,0.001192093,0.004433333
0.28,0.001589457,0.004633334
0.29,0.002145767,0.0048
0.3,0.001986821,0.004966667
0.31,0.001192093,0.005133334
0.32,0.0004768372,0.0053
0.33,0.0006357829,0.005466667
0.34,0.0008742015,0.005633333
0.35,0.0004768372,0.0058
0.36,-0.0007152557,0.005933333
0.37,-0.001351039,0.006066667
0.38,-0.001271566,0.006266667
0.39,-0.0007152557,0.006433333
0.4,-0.00055631,0.0066
0.41,-0.0009536743,0.006766667
0.42,-0.001271566,0.006966667
0.43,-0.0008742015,0.007133333
0.44,-0.0001589457,0.0073
0.45,0.0002384186,0.0075
0.46,0.0003973643,0.007633334
0.47,0.001192093,0.0078
0.48,0.001827876,0.007966666
0.49,0.00166893,0.008133333
0.5,0.0007947286,0.0083
0.51,0.0002384186,0.008466667
0.52,0.0003973643,0.008633333
0.53,0.0006357829,0.0088
0.54,0.0006357829,0.008966667
0.55,0.0003973643,0.0091
0.56,7.947286E-05,0.009266667
0.57,7.947286E-05,0.009433334
0.58,7.947286E-05,0.009633333
0.59,0.0006357829,0.0098
0.6,0.001589457,0.009966667
0.61,0.00166893,0.01013333
0.62,0.0003973643,0.0103
0.63,-0.00111262,0.01043333
0.64,-0.001271566,0.0106
0.65,-0.0003178914,0.01073333
0.66,0.0002384186,0.01093333
0.67,-0.0004768372,0.0111
0.68,-0.0009536743,0.01126667
0.69,-0.0008742015,0.01146667
0.7,-0.0003178914,0.01163333
0.71,-7.947286E-05,0.0118
0.72,-0.0003178914,0.01196667
0.73,-0.0003178914,0.01213333
0.74,0.0002384186,0.0123
0.75,0.0003973643,0.01243333
0.76,-0.0004768372,0.0126
0.77,-0.0009536743,0.01276667
0.78,-0.0001589457,0.01296667
0.79,0.0007947286,0.01313333
0.8,0.0006357829,0.0133
0.81,-0.0004768372,0.01346667
0.82,-0.0004768372,0.01363333
0.83,0.0006357829,0.01376667
0.84,0.001192093,0.01393333
0.85,0.0004768372,0.0141
0.86,-0.0004768372,0.0143
0.87,-0.0003178914,0.01446667
0.88,0.0002384186,0.01466667
0.89,7.947286E-05,0.01483333
0.9,-0.0007152557,0.01496667
0.91,-0.001271566,0.01513333
0.92,-0.001509984,0.0153
0.93,-0.001748403,0.01546667
0.94,-0.002304713,0.01563333
0.95,-0.002463659,0.0158
0.96,-0.002066294,0.01596667
0.97,-0.00111262,0.01613333
0.98,-0.0008742015,0.01633333
0.99,-0.00111262,0.01646667
1,-0.001509984,0.0166
1.01,-0.001748403,0.01676667
1.02,-0.002066294,0.01696667
1.03,-0.001907349,0.01713333
1.04,-0.0008742015,0.01726667
1.05,-0.0001589457,0.01743333
1.06,-0.0001589457,0.01756667
1.07,-0.0001589457,0.01776667
1.08,0.0003973643,0.01793333
1.09,0.0003973643,0.0181
1.1,-0.0003178914,0.01826667
1.11,-0.001271566,0.01846667
1.12,-0.001907349,0.01863333
1.13,-0.00222524,0.0188
1.14,-0.00222524,0.01896667
1.15,-0.001907349,0.0191
1.16,-0.00166893,0.01926667
1.17,-0.0009536743,0.01943333
1.18,7.947286E-05,0.01963333
1.19,0.001192093,0.0198
1.2,0.001271566,0.01996667
1.21,0.0003973643,0.0201
1.22,-0.0008742015,0.02026667
1.23,-0.001509984,0.02043333
1.24,-0.001509984,0.0206
1.25,-0.00055631,0.02076667
1.26,0.0002384186,0.02093333
1.27,0.0003973643,0.0211
1.28,0.0002384186,0.02126667
1.29,0.0008742015,0.02143333
1.3,0.001589457,0.0216
1.31,0.00166893,0.02176667
1.32,0.001430511,0.02193333
1.33,0.001589457,0.02213333
1.34,0.001589457,0.0223
1.35,0.001271566,0.02246667
1.36,0.0008742015,0.0226
1.37,0.0007947286,0.02276667
1.38,0.0004768372,0.02293333
1.39,-0.0001589457,0.0231
1.4,-0.0001589457,0.0233
1.41,0.0006357829,0.02346667
1.42,0.001430511,0.02363333
1.43,0.001192093,0.0238
1.44,7.947286E-05,0.02396667
1.45,-0.00055631,0.0241
1.46,-0.00055631,0.02426667
1.47,-0.0004768372,0.02443333
1.48,-0.0001589457,0.0246
1.49,0.0008742015,0.02476667
1.5,0.00222524,0.02493333
1.51,0.002940496,0.02513333
1.52,0.00222524,0.0253
1.53,0.001430511,0.02546667
1.54,0.001271566,0.02563333
1.55,0.001589457,0.0258
1.56,0.0007947286,0.02596667
1.57,-0.0007152557,0.02613333
1.58,-0.00111262,0.0263
1.59,0.0002384186,0.02643333
1.6,0.00166893,0.0266
1.61,0.001986821,0.02676667
1.62,0.002145767,0.02696667
1.63,0.002384186,0.02713333
1.64,0.002384186,0.0273
1.65,0.001271566,0.02746667
1.66,-7.947286E-05,0.02763333
1.67,-7.947286E-05,0.0278
1.68,0.0008742015,0.02796667
1.69,0.001192093,0.02816667
1.7,0.0006357829,0.02833333
1.71,0.0007947286,0.0285
1.72,0.001271566,0.02866667
1.73,0.0004768372,0.02883333
1.74,-0.00055631,0.02896667
1.75,-7.947286E-05,0.02913333
1.76,0.001589457,0.0293
1.77,0.001827876,0.02946667
1.78,0.0003973643,0.0296
1.79,-0.00111262,0.02976667
1.8,-0.001351039,0.02996667
1.81,-0.0008742015,0.03013333
1.82,-0.00055631,0.0303
1.83,-0.0009536743,0.03046667
1.84,-0.001509984,0.03063333
1.85,-0.00166893,0.03083333
1.86,-0.00111262,0.03096667
1.87,-0.00055631,0.03113333
1.88,-0.00055631,0.0313
1.89,-0.0008742015,0.03143333
1.9,-0.001351039,0.0316
1.91,-0.002304713,0.0318
1.92,-0.002702077,0.03196667
1.93,-0.002066294,0.03216667
1.94,-0.0007152557,0.03233333
1.95,0.0002384186,0.03246667
1.96,-0.0001589457,0.03263333
1.97,-0.001271566,0.0328
1.98,-0.001748403,0.03293333
1.99,-0.001509984,0.0331
2,-0.00055631,0.0333
2.01,-7.947286E-05,0.03346667
2.02,-0.0001589457,0.03363333
2.03,-0.0007152557,0.0338
2.04,-0.001351039,0.03393333
2.05,-0.001748403,0.0341
2.06,-0.001748403,0.03426667
2.07,-0.001271566,0.03443334
2.08,-0.0009536743,0.03463333
2.09,-0.001271566,0.0348
2.1,-0.001748403,0.03493333
2.11,-0.00166893,0.0351
2.12,-0.0007152557,0.03526667
2.13,0.0002384186,0.03546667
2.14,0.0004768372,0.03563333
2.15,0.0006357829,0.0358
2.16,0.0006357829,0.03596667
2.17,0.0003973643,0.0361
2.18,-0.00055631,0.03626667
2.19,-0.001748403,0.03646667
2.2,-0.002463659,0.03663334
2.21,-0.001907349,0.0368
2.22,-0.0007152557,0.03693333
2.23,-0.00055631,0.03713333
2.24,-0.001907349,0.03726667
2.25,-0.002622604,0.03746667
2.26,-0.001907349,0.03763333
2.27,-0.001271566,0.03776667
2.28,-0.002066294,0.03793333
2.29,-0.003417333,0.0381
2.3,-0.003496806,0.03826667
2.31,-0.002861023,0.03843333
2.32,-0.002702077,0.03863334
2.33,-0.003099442,0.0388
2.34,-0.003019969,0.03896667
2.35,-0.002622604,0.03913333
2.36,-0.002861023,0.03926667
2.37,-0.003258387,0.03943333
2.38,-0.002861023,0.0396
2.39,-0.001509984,0.0398
2.4,-0.0007152557,0.03996667
2.41,-0.001271566,0.0401
2.42,-0.001748403,0.04026667
2.43,-0.00111262,0.04043333
2.44,-0.0004768372,0.04063333
2.45,-0.001271566,0.0408
2.46,-0.002463659,0.04093333
2.47,-0.003019969,0.04113333
2.48,-0.003099442,0.0413
2.49,-0.003655751,0.04146667
2.5,-0.003973643,0.04163333
2.51,-0.003258387,0.04176667
2.52,-0.002304713,0.04196667
2.53,-0.002304713,0.04216667
2.54,-0.003973643,0.0423
2.55,-0.0055631,0.04246667
2.56,-0.005801519,0.04266667
2.57,-0.004609426,0.04283333
2.58,-0.003019969,0.043
2.59,-0.002304713,0.04316667
2.6,-0.002463659,0.0433
2.61,-0.002861023,0.04343333
2.62,-0.002622604,0.04356667
2.63,-0.001907349,0.04376667
2.64,-0.001509984,0.04396667
2.65,-0.001748403,0.04413334
2.66,-0.00222524,0.0443
2.67,-0.002304713,0.04443333
2.68,-0.002304713,0.0446
2.69,-0.002861023,0.04476667
2.7,-0.003814697,0.04496667
2.71,-0.003655751,0.04513333
2.72,-0.002861023,0.04533333
2.73,-0.003019969,0.0455
2.74,-0.003973643,0.04563333
2.75,-0.003973643,0.04576667
2.76,-0.003019969,0.04593333
2.77,-0.00222524,0.0461
2.78,-0.001748403,0.0463
2.79,-0.0009536743,0.04646667
2.8,-0.0008742015,0.04663333
2.81,-0.002463659,0.04683333
2.82,-0.004212061,0.04696667
2.83,-0.004609426,0.04713333
2.84,-0.004371007,0.0473
2.85,-0.004609426,0.04746667
2.86,-0.00500679,0.04763333
2.87,-0.004212061,0.0478
2.88,-0.002861023,0.04796667
2.89,-0.002702077,0.0481
2.9,-0.003496806,0.0483
2.91,-0.003496806,0.04846667
2.92,-0.00222524,0.04863333
2.93,-0.001271566,0.0488
2.94,-0.002463659,0.04896667
2.95,-0.004212061,0.04913333
2.96,-0.004371007,0.04926667
2.97,-0.003019969,0.04943334
2.98,-0.00222524,0.0496
2.99,-0.002304713,0.04976667
3,-0.002622604,0.04993333
3.01,-0.002463659,0.05013333
3.02,-0.00222524,0.0503
3.03,-0.002304713,0.05043333
3.04,-0.003019969,0.0506
3.05,-0.003258387,0.0508
3.06,-0.002463659,0.05096667
3.07,-0.001271566,0.05113333
