Time,Force,Stroke
0,0.001827876,0
0.01,0.002940496,0
0.02,0.004371007,0
0.03,0.005165736,3.333333E-05
0.04,0.005324682,6.666667E-05
0.05,0.004688899,0.0001333333
0.06,0.003576279,0.0002333333
0.07,0.002543132,0.0004666667
0.08,0.002543132,0.0007666667
0.09,0.003576279,0.001066667
0.1,0.004529953,0.0013
0.11,0.003973643,0.001566667
0.12,0.002622604,0.001766667
0.13,0.00166893,0.001966667
0.14,0.001589457,0.002133333
0.15,0.00166893,0.0023
0.16,0.002384186,0.002466667
0.17,0.003019969,0.002633333
0.18,0.00278155,0.002833333
0.19,0.001589457,0.003
0.2,0.0007947286,0.0032
0.21,0.001033147,0.003366667
0.22,0.002145767,0.0035
0.23,0.002384186,0.003666667
0.24,0.00166893,0.003833333
0.25,0.001589457,0.004
0.26,0.002622604,0.004166667
0.27,0.003178914,0.004333334
0.28,0.00222524,0.004466667
0.29,0.001589457,0.004666667
0.3,0.00278155,0.004833333
0.31,0.004132589,0.005
0.32,0.00333786,0.005166667
0.33,0.001033147,0.005366667
0.34,0.0006357829,0.005533333
0.35,0.002543132,0.0057
0.36,0.003973643,0.005866667
0.37,0.003576279,0.006066667
0.38,0.003178914,0.006233334
0.39,0.004132589,0.0064
0.4,0.004688899,0.006566667
0.41,0.003178914,0.006733333
0.42,0.001589457,0.0069
0.43,0.001827876,0.007066667
0.44,0.002940496,0.007233333
0.45,0.003417333,0.0074
0.46,0.003417333,0.007533333
0.47,0.00389417,0.0077
0.48,0.003973643,0.007866667
0.49,0.003019969,0.008066666
0.5,0.001827876,0.008233333
0.51,0.001827876,0.008366667
0.52,0.002622604,0.008533333
0.53,0.002940496,0.008733333
0.54,0.002384186,0.0089
0.55,0.002622604,0.009066666
0.56,0.00389417,0.009233333
0.57,0.004529953,0.0094
0.58,0.003735224,0.009566667
0.59,0.00278155,0.009733333
0.6,0.003178914,0.0099
0.61,0.004371007,0.01006667
0.62,0.004688899,0.01023333
0.63,0.003417333,0.0104
0.64,0.002543132,0.01053333
0.65,0.002384186,0.01073333
0.66,0.002543132,0.01086667
0.67,0.002622604,0.01106667
0.68,0.00333786,0.01123333
0.69,0.004132589,0.01143333
0.7,0.004529953,0.01156667
0.71,0.004688899,0.01173333
0.72,0.004529953,0.0119
0.73,0.003735224,0.01206667
0.74,0.002622604,0.01226667
0.75,0.002145767,0.01243333
0.76,0.002543132,0.01256667
0.77,0.002940496,0.0127
0.78,0.003019969,0.01286667
0.79,0.002940496,0.01306667
0.8,0.00333786,0.0132
0.81,0.004291534,0.0134
0.82,0.004927317,0.01356667
0.83,0.005086263,0.01373333
0.84,0.004768372,0.01386667
0.85,0.004688899,0.01403333
0.86,0.004688899,0.0142
0.87,0.004291534,0.0144
0.88,0.003417333,0.01453333
0.89,0.003178914,0.0147
0.9,0.003178914,0.0149
0.91,0.00278155,0.01503333
0.92,0.001986821,0.01516667
0.93,0.001827876,0.01536667
0.94,0.001986821,0.01553333
0.95,0.00166893,0.01573333
0.96,0.001430511,0.01593333
0.97,0.002145767,0.01606667
0.98,0.003576279,0.01626667
0.99,0.004132589,0.0164
1,0.00333786,0.01656667
1.01,0.002543132,0.0167
1.02,0.00278155,0.01686667
1.03,0.00333786,0.01706667
1.04,0.00333786,0.01723333
1.05,0.002622604,0.0174
1.06,0.001986821,0.01756667
1.07,0.001986821,0.01773333
1.08,0.002145767,0.0179
1.09,0.001271566,0.01806667
1.1,0.0003973643,0.01823333
1.11,0.0004768372,0.0184
1.12,0.001430511,0.01856667
1.13,0.001827876,0.01876667
1.14,0.00166893,0.0189
1.15,0.002384186,0.01906667
1.16,0.003178914,0.01926667
1.17,0.003019969,0.01943333
1.18,0.00222524,0.01956667
1.19,0.00166893,0.01973333
1.2,0.001827876,0.0199
1.21,0.001986821,0.02006667
1.22,0.001986821,0.0202
1.23,0.00166893,0.0204
1.24,0.001827876,0.0206
1.25,0.002145767,0.02076667
1.26,0.002145767,0.02093333
1.27,0.00166893,0.0211
1.28,0.00166893,0.02126667
1.29,0.002145767,0.02146667
1.3,0.002384186,0.0216
1.31,0.001986821,0.02176667
1.32,0.001430511,0.0219
1.33,0.001589457,0.02203333
1.34,0.002145767,0.02223333
1.35,0.00222524,0.02243333
1.36,0.002145767,0.02263333
1.37,0.002543132,0.0228
1.38,0.00278155,0.02293333
1.39,0.002145767,0.0231
1.4,0.0008742015,0.02326667
1.41,7.947286E-05,0.02346667
1.42,0.0002384186,0.02363333
1.43,0.0008742015,0.0238
1.44,0.001033147,0.02396667
1.45,0.0006357829,0.0241
1.46,0.0004768372,0.02423333
1.47,0.0008742015,0.0244
1.48,0.001033147,0.02456667
1.49,0.0007947286,0.02473333
1.5,0.001430511,0.0249
1.51,0.002622604,0.0251
1.52,0.00278155,0.02526667
1.53,0.001430511,0.02543333
1.54,0.0003973643,0.0256
1.55,0.0006357829,0.02573333
1.56,0.001589457,0.0259
1.57,0.00166893,0.0261
1.58,0.001192093,0.02623333
1.59,0.001192093,0.0264
1.6,0.00166893,0.02656667
1.61,0.001986821,0.0267
1.62,0.002145767,0.0269
1.63,0.002622604,0.0271
1.64,0.00333786,0.0273
1.65,0.003178914,0.02746667
1.66,0.002384186,0.02763333
1.67,0.001986821,0.0278
1.68,0.00222524,0.02793333
1.69,0.001827876,0.0281
1.7,0.0008742015,0.02826667
1.71,0.0004768372,0.0284
1.72,0.001271566,0.0286
1.73,0.001986821,0.02876667
1.74,0.001271566,0.02893333
1.75,0.0002384186,0.02906667
1.76,0.0002384186,0.02923333
1.77,0.001271566,0.0294
1.78,0.001986821,0.0296
1.79,0.00222524,0.02976667
1.8,0.002384186,0.02993333
1.81,0.00222524,0.0301
1.82,0.001430511,0.03026667
1.83,0.001271566,0.0304
1.84,0.001986821,0.0306
1.85,0.00278155,0.03076667
1.86,0.00278155,0.0309
1.87,0.002145767,0.03106667
1.88,0.001827876,0.03126667
1.89,0.002622604,0.0314
1.9,0.003178914,0.0316
1.91,0.002622604,0.03173333
1.92,0.001589457,0.0319
