Time,Force,Stroke
0,-0.003655751,0
0.01,-0.002622604,0
0.02,-0.002861023,3.333333E-05
0.03,-0.003496806,6.666667E-05
0.04,-0.003417333,0.0001
0.05,-0.002463659,0.0002
0.06,-0.002304713,0.0005
0.07,-0.003417333,0.0008333334
0.08,-0.004212061,0.0011
0.09,-0.003814697,0.001333333
0.1,-0.003019969,0.001533333
0.11,-0.003655751,0.001766667
0.12,-0.004847845,0.001933333
0.13,-0.005165736,0.0021
0.14,-0.003973643,0.002266667
0.15,-0.002861023,0.002433333
0.16,-0.002622604,0.0026
0.17,-0.002463659,0.002766667
0.18,-0.00222524,0.002933333
0.19,-0.002066294,0.0031
0.2,-0.002463659,0.003266667
0.21,-0.002702077,0.003433333
0.22,-0.003019969,0.0036
0.23,-0.003258387,0.003766667
0.24,-0.003655751,0.003966667
0.25,-0.003655751,0.004133333
0.26,-0.002702077,0.0043
0.27,-0.00166893,0.004466667
0.28,-0.00166893,0.004633334
0.29,-0.002304713,0.004833333
0.3,-0.002861023,0.004966667
0.31,-0.002463659,0.0051
0.32,-0.001748403,0.005266667
0.33,-0.001907349,0.005433334
0.34,-0.001907349,0.005633333
0.35,-0.0008742015,0.0058
0.36,0.0002384186,0.005933333
0.37,-0.0004768372,0.0061
0.38,-0.001748403,0.006266667
0.39,-0.001907349,0.006433333
0.4,-0.001271566,0.0066
0.41,-0.001748403,0.006766667
0.42,-0.003099442,0.006933333
0.43,-0.004053116,0.0071
0.44,-0.004371007,0.007266667
0.45,-0.004371007,0.007466667
0.46,-0.004212061,0.007633334
0.47,-0.003019969,0.0078
0.48,-0.00166893,0.007933334
0.49,-0.001509984,0.0081
0.5,-0.002702077,0.0083
0.51,-0.003655751,0.008466667
0.52,-0.002622604,0.008633333
0.53,-0.0009536743,0.0088
0.54,-0.0008742015,0.008966667
0.55,-0.00222524,0.0091
0.56,-0.003417333,0.009266667
0.57,-0.003814697,0.009466667
0.58,-0.004371007,0.009633333
0.59,-0.005722046,0.009766667
0.6,-0.006198883,0.009933334
0.61,-0.005722046,0.01013333
0.62,-0.005245209,0.0103
0.63,-0.005245209,0.01046667
0.64,-0.00445048,0.0106
0.65,-0.002622604,0.01076667
0.66,-0.001509984,0.01096667
0.67,-0.001907349,0.01113333
0.68,-0.003099442,0.01133333
0.69,-0.003973643,0.0115
0.7,-0.004371007,0.01163333
0.71,-0.004768372,0.01176667
0.72,-0.005404154,0.0119
0.73,-0.0055631,0.01206667
0.74,-0.004609426,0.0123
0.75,-0.003496806,0.01246667
0.76,-0.003417333,0.0126
0.77,-0.003655751,0.01276667
0.78,-0.003417333,0.01293333
0.79,-0.003258387,0.0131
0.8,-0.003496806,0.01326667
0.81,-0.003496806,0.01346667
0.82,-0.003099442,0.01363333
0.83,-0.003019969,0.01376667
0.84,-0.003019969,0.01393333
0.85,-0.002622604,0.0141
0.86,-0.00222524,0.01426667
0.87,-0.00222524,0.01443333
0.88,-0.002861023,0.0146
0.89,-0.003814697,0.0148
0.9,-0.004768372,0.01496667
0.91,-0.005165736,0.0151
0.92,-0.005404154,0.01526667
0.93,-0.005165736,0.0154
0.94,-0.003973643,0.01556667
0.95,-0.002861023,0.01573333
0.96,-0.002702077,0.0159
0.97,-0.003655751,0.0161
0.98,-0.003973643,0.01623333
0.99,-0.003099442,0.01643333
1,-0.002304713,0.0166
1.01,-0.00222524,0.01676667
1.02,-0.001907349,0.01696667
1.03,-0.00111262,0.01713333
1.04,-0.0008742015,0.0173
1.05,-0.002066294,0.01746667
1.06,-0.003655751,0.01763333
