Time,Force,Stroke
0,-0.006755193,0
0.01,-0.007152557,0
0.02,-0.007311503,3.333333E-05
0.03,-0.007470449,6.666667E-05
0.04,-0.007549922,0.0001333333
0.05,-0.006914139,0.0002333333
0.06,-0.005165736,0.0005
0.07,-0.003973643,0.0008333334
0.08,-0.00445048,0.0011
0.09,-0.005722046,0.001333333
0.1,-0.00611941,0.001533333
0.11,-0.006596247,0.001733333
0.12,-0.00834465,0.001933333
0.13,-0.009616216,0.0021
0.14,-0.009059906,0.002266667
0.15,-0.007947286,0.0024
0.16,-0.008265178,0.0026
0.17,-0.008742015,0.0028
0.18,-0.008106232,0.002966667
0.19,-0.006357829,0.0031
0.2,-0.004847845,0.0033
0.21,-0.004609426,0.003466667
0.22,-0.005245209,0.003633333
0.23,-0.005801519,0.003766667
0.24,-0.006198883,0.003966667
0.25,-0.006993612,0.004133333
0.26,-0.007311503,0.0043
0.27,-0.00611941,0.004466667
0.28,-0.004212061,0.0046
0.29,-0.003496806,0.0048
0.3,-0.004212061,0.004966667
0.31,-0.004847845,0.005133334
0.32,-0.004609426,0.0053
0.33,-0.004212061,0.005466667
0.34,-0.004053116,0.005633333
0.35,-0.003655751,0.005766667
0.36,-0.003258387,0.005933333
0.37,-0.003655751,0.0061
0.38,-0.005245209,0.006266667
0.39,-0.007311503,0.006433333
0.4,-0.007708868,0.0066
0.41,-0.00611941,0.0068
0.42,-0.004609426,0.006933333
0.43,-0.00500679,0.0071
0.44,-0.006198883,0.007266667
0.45,-0.006357829,0.007466667
0.46,-0.005245209,0.007633334
0.47,-0.004371007,0.007766667
0.48,-0.004609426,0.007966666
0.49,-0.005722046,0.0081
0.5,-0.006755193,0.008266667
0.51,-0.007311503,0.008466667
0.52,-0.007152557,0.008666667
0.53,-0.006516775,0.0088
0.54,-0.005404154,0.008966667
0.55,-0.00445048,0.009133333
0.56,-0.003973643,0.0093
0.57,-0.003417333,0.009466667
0.58,-0.003099442,0.009633333
0.59,-0.003417333,0.009766667
0.6,-0.004371007,0.009933334
0.61,-0.005801519,0.01013333
0.62,-0.006914139,0.0103
0.63,-0.007549922,0.01046667
0.64,-0.008106232,0.01063333
0.65,-0.00834465,0.0108
0.66,-0.007708868,0.01096667
0.67,-0.006516775,0.01116667
0.68,-0.005801519,0.01133333
0.69,-0.005801519,0.01146667
0.7,-0.005722046,0.01163333
0.71,-0.0055631,0.0118
0.72,-0.006198883,0.01196667
0.73,-0.006993612,0.01213333
0.74,-0.006914139,0.0123
0.75,-0.006198883,0.0125
0.76,-0.005960464,0.01263333
0.77,-0.005960464,0.0128
0.78,-0.005960464,0.01293333
0.79,-0.006516775,0.0131
0.8,-0.007470449,0.01326667
0.81,-0.007470449,0.01343333
0.82,-0.006357829,0.0136
0.83,-0.005245209,0.01376667
0.84,-0.004768372,0.01393333
0.85,-0.004847845,0.01413333
0.86,-0.005722046,0.0143
0.87,-0.006993612,0.01446667
0.88,-0.00834465,0.01463333
0.89,-0.009218852,0.0148
0.9,-0.008662541,0.01496667
0.91,-0.006596247,0.01513333
0.92,-0.004847845,0.01526667
0.93,-0.00445048,0.01543333
0.94,-0.00500679,0.0156
0.95,-0.004768372,0.0158
0.96,-0.004371007,0.01596667
0.97,-0.00445048,0.01613333
0.98,-0.005404154,0.01626667
0.99,-0.006516775,0.01646667
1,-0.007311503,0.01663333
1.01,-0.007708868,0.0168
1.02,-0.007470449,0.01693333
1.03,-0.006357829,0.0171
1.04,-0.005245209,0.01726667
1.05,-0.00445048,0.01743333
1.06,-0.004609426,0.0176
1.07,-0.005801519,0.01776667
1.08,-0.006596247,0.01793333
1.09,-0.005801519,0.01813333
1.1,-0.004768372,0.01826667
1.11,-0.00500679,0.01846667
1.12,-0.006357829,0.01866667
1.13,-0.007152557,0.01883333
1.14,-0.007152557,0.01896667
1.15,-0.006914139,0.01913333
1.16,-0.007152557,0.0193
1.17,-0.007470449,0.01943333
1.18,-0.006755193,0.0196
1.19,-0.005801519,0.01976667
1.2,-0.005404154,0.01993333
1.21,-0.005404154,0.02013333
1.22,-0.005165736,0.0203
1.23,-0.004768372,0.02046667
1.24,-0.0055631,0.0206
1.25,-0.007152557,0.0208
1.26,-0.00834465,0.02096667
1.27,-0.008503596,0.02113333
1.28,-0.00834465,0.0213
1.29,-0.008106232,0.02146667
1.3,-0.006914139,0.02163333
1.31,-0.005404154,0.0218
1.32,-0.00500679,0.02196667
1.33,-0.0055631,0.02213333
1.34,-0.005801519,0.02233333
1.35,-0.005404154,0.0225
1.36,-0.005245209,0.02263333
1.37,-0.006516775,0.0228
1.38,-0.00834465,0.02293333
1.39,-0.009218852,0.0231
1.4,-0.007867813,0.0233
1.41,-0.005245209,0.02346667
1.42,-0.003496806,0.02363333
1.43,-0.003417333,0.0238
1.44,-0.004371007,0.02396667
1.45,-0.005801519,0.02416667
1.46,-0.007549922,0.02433333
1.47,-0.008265178,0.0245
1.48,-0.006993612,0.02463333
1.49,-0.0055631,0.0248
1.5,-0.005801519,0.02496667
1.51,-0.007311503,0.02516667
1.52,-0.008106232,0.02533333
1.53,-0.007947286,0.02546667
1.54,-0.006993612,0.02563333
1.55,-0.00611941,0.0258
1.56,-0.005722046,0.02596667
1.57,-0.006198883,0.02613333
1.58,-0.006993612,0.0263
1.59,-0.006993612,0.02646667
1.6,-0.006198883,0.02666667
1.61,-0.0055631,0.0268
